geonameid,name,asciiname,alternatenames,latitude,longitude,feature class,feature code,country code,cc2,admin1 code,admin2 code, admin3 code, admin4 code,population,elevation,dem,timezone,modification date 
2812636,Weil am Rhein,Weil am Rhein,"Rejn Vajl',Stadt Weil am Rhein,Vajl am Rejn,Vajl na Rajni,Vajl'-am-Rajn,Vajl'-na-Rejne,Vajl'-na-Rejni,Weil am Rhein,Weil-am-Rhein,fayl am rayn,lai yin he pan wei er,wayl an dr rayn,Вайл ам Рейн,Вайль-ам-Райн,Вайль-на-Рейне,Вайль-на-Рейні,Вајл на Рајни,Рейн Вайль,וייל אם ריין,فايل آم راين,وایل آن در راین,ヴァイル・アム・ライン,莱茵河畔魏尔",47.59331,7.62082,P,PPL,DE,NA,01,083,8336,8336091,29548,NA,277,Europe/Berlin,2013-02-16
2813040,Weiden,Weiden,"Vajden,Weiden,Weyden,Вайден",49.67682,12.15613,P,PPLA3,DE,NA,02,093,9363,9363000,42550,NA,397,Europe/Berlin,2014-02-08
2813187,Weißensee,Weissensee,"Berlin-Weissensee,Berlin-Weißensee,Vajsenze,Weissensee,wyysnzh,Вайсензе,וייסנזה",52.55632,13.46649,P,PPLX,DE,DE,16,00,11000,11000000,47693,NA,53,Europe/Berlin,2012-06-09
2813390,Wegberg,Wegberg,"Berk,Vegberg,Wegberg,fghbrgh,wei ge bei ge,wgbrg,Вегберг,فغبرغ,وگبرگ,韦格贝格",51.14221,6.28436,P,PPL,DE,NA,07,053,5370,5370040,29622,NA,67,Europe/Berlin,2015-09-04
2813433,Weener,Weener,"Vener,Weener,fynr,wei nei er,wynr,Венер,فينر,وینر,韦内尔",53.16332,7.35052,P,PPL,DE,NA,06,00,3457,3457021,15718,NA,5,Europe/Berlin,2015-09-05
2813464,Wedel,Wedel,"Vedel,Vedel',Vedelis,Vėdelis,Wedel,fydl,wdl,wei de er,Ведел,Ведель,فيدل,ودل,韦德尔",53.58374,9.69835,P,PPL,DE,NA,10,00,1056,1056050,31995,NA,11,Europe/Berlin,2015-09-04
2813472,Wedding,Wedding Bezirk,"Berlin-Wedding,Vedding,Veding,wdyng,wei ding,Веддинг,Вединг,ודינג,威丁",52.54734,13.35594,P,PPLX,DE,NA,16,00,11000,11000000,78290,NA,41,Europe/Berlin,2014-04-12
2813786,Wassenberg,Wassenberg,"Vasenberg,Vassenberg,Wasseberg,Wassenberg,fasnbrgh,wa sen bei ge,waznbrg,Васенберг,Вассенберг,فاسنبرغ,وازنبرگ,瓦森贝格",51.10009,6.15484,P,PPL,DE,NA,07,053,5370,5370036,16641,NA,48,Europe/Berlin,2015-09-04
2814005,Warstein,Warstein,"Stadt Warstein,Varshtajn,Warstein,farshtayn,wa er si tai yin,warashtayn,Варштайн,Варштајн,فارشتاين,واراشتاین,瓦尔斯泰因",51.44488,8.34851,P,PPL,DE,NA,07,059,5974,5974044,28532,NA,346,Europe/Berlin,2015-09-04
2814127,Warendorf,Warendorf,"Gorad Varehndorf,Varendorf,Warendorf,Warendorp,Warnduorp,wa lun duo er fu,warndwrf,Варендорф,Горад Варэндорф,وارندورف,瓦伦多尔夫",51.95109,7.98756,P,PPLA3,DE,NA,07,055,5570,5570052,38707,NA,58,Europe/Berlin,2015-09-05
2814131,Waren,Waren,"Varen,Varene pie Mirica,Vārene pie Mīrica,Waren,farn,warn,Варен,וארן,فارن,وارن",53.5204,12.67985,P,PPL,DE,NA,12,00,13071,13071156,21470,NA,66,Europe/Berlin,2015-09-05
2814146,Wardenburg,Wardenburg,"Vardenburg,Варденбург",53.06667,8.2,P,PPLA4,DE,NA,06,00,3458,3458013,16019,NA,7,Europe/Berlin,2011-04-25
2814153,Warburg,Warburg,"Varburg,Varburgum Vestphalorum,Waberich,Warburg,Warburgu,farbwrgh,vu~aruburuku,wa er bao,warbwrg,Варбург,فاربورغ,واربورگ,ヴァールブルク,瓦尔堡",51.49011,9.14641,P,PPL,DE,NA,07,057,5762,5762036,24317,NA,200,Europe/Berlin,2015-09-04
2814270,Wangen im Allgäu,Wangen im Allgau,"Vangen im Algoj,Vangen-im-All'goj,Wangen,Wangen im Allgaeu,Wangen im Allgau,Wangen im Allgäu,a er gao de qu wang gen,fanghn am alghwy,wangn dr algwy,Ванген им Алгој,Ванген-им-Алльгой,Ванген-ім-Алльгой,فانغن إم آلغوي,وانگن در آلگوی,阿尔高地区旺根",47.6895,9.83247,P,PPL,DE,NA,01,084,8436,8436081,27045,NA,572,Europe/Berlin,2015-03-04
2814305,Wandlitz,Wandlitz,"Vandlic,wan de li ci,Вандлиц,Вандліц,Վանդլից,万德利茨",52.74196,13.45799,P,PPLA4,DE,NA,11,00,12060,12060269,19888,NA,66,Europe/Berlin,2011-04-25
2814362,Waltrop,Waltrop,"Val'trop,Valtrop,Waltrop,faltrwb,wa er te luo pu,waltrwp,Валтроп,Вальтроп,فالتروب,والتروپ,瓦尔特罗普",51.62125,7.40238,P,PPL,DE,NA,07,055,5562,5562036,30220,NA,71,Europe/Berlin,2015-09-04
2814462,Walsrode,Walsrode,"Gemeen Wasra,Val'srode,Valsrode,Walsrode,falzrwdh,wa er si luo de,walzrwdh,Валсроде,Вальсроде,فالزروده,والزروده,瓦尔斯罗德",52.86147,9.5926,P,PPL,DE,NA,06,00,3358,3358022,24448,NA,37,Europe/Berlin,2015-09-04
2814632,Wallenhorst,Wallenhorst,"Valenkhorst,Vallenkhorst,Wallenhorst,wa lun huo er si te,Валенхорст,Валленхорст,瓦伦霍尔斯特",52.35,8.01667,P,PPLA4,DE,NA,06,00,3459,3459033,24201,NA,96,Europe/Berlin,2011-04-25
2814791,Waldshut-Tiengen,Waldshut-Tiengen,"Val'dsgut-Tingen,Val'dskhut-Tingen,Valdskhut-Tingen,Waldshut,faldzhwt-tynghn,wa er ci hu te tian gen,waldzhwt-tyngn,Валдсхут-Тинген,Вальдсгут-Тінген,Вальдсхут-Тинген,فالدزهوت-تينغن,والدزهوت-تینگن,瓦尔茨胡特田根",47.62323,8.21717,P,PPLA3,DE,NA,01,083,8337,8337126,22404,NA,341,Europe/Berlin,2014-01-18
2814874,Waldkraiburg,Waldkraiburg,"Val'dkrajburg,Valdkrajburg,Valdkrayburg,Woidkroaburg,faldkraybwrgh,wa er de ke lai bao,waldkraybwrg,Валдкрајбург,Вальдкрайбург,Վալդկրայբուրգ,فالدكرايبورغ,والدکرایبورگ,瓦尔德克赖堡",48.20854,12.39893,P,PPL,DE,NA,02,091,9183,9183148,24676,NA,439,Europe/Berlin,2013-02-19
2814883,Waldkirch,Waldkirch,"Val'dkirkh,Valdkirkh,Valdkirx,wa er de ji er xi,waldkyrsh,Валдкирх,Вальдкирх,Вальдкірх,Վալդկիրխ,والدکیرش,瓦尔德基尔希",48.09585,7.96371,P,PPL,DE,NA,01,083,8316,8316056,20155,NA,266,Europe/Berlin,2013-02-16
2815137,Waldbröl,Waldbroel,"Val'dbrel',Val'dbrjol',Valdbrel,Waldbroel,Waldbrol,Waldbröl,faldbrwl,wa er de bu lei er,waldbrwl,Валдбрел,Вальдбрель,Вальдбрёль,فالدبرول,والدبرول,瓦尔德布勒尔",50.87576,7.61688,P,PPL,DE,NA,07,053,5374,5374044,19533,NA,278,Europe/Berlin,2015-09-04
2815330,Waiblingen,Waiblingen,"Vajblingen,Vayblingen,Waiblinga,fayblynghn,wayblyngn,wei bu lin gen,Вайблинген,Вайблінген,Вајблинген,فايبلينغن,وایبلینگن,魏布林根",48.83241,9.31641,P,PPLA3,DE,NA,01,081,8119,8119079,52945,NA,233,Europe/Berlin,2014-01-16
2815487,Waghäusel,Waghausel,"Vagkhojzel,Vagkhojzel',Vagojzel',Waghaeusel,Waghausel,Waghäusel,faghhwyzl,wa ge huo yi sai er,waghwyzl,Вагойзель,Вагхойзель,Вагхојзел,فاغهويزل,واگهویزل,瓦格霍伊塞尔",49.24991,8.51257,P,PPL,DE,NA,01,082,8215,8215106,20178,NA,106,Europe/Berlin,2015-03-04
2815559,Wadgassen,Wadgassen,"Vadgasen,Vadgassen,wa de jia sen,wadgasn,Вадгасен,Вадгассен,وادگاسن,瓦德加森",49.26667,6.78333,P,PPLA4,DE,NA,09,00,10044,10044120,18464,NA,230,Europe/Berlin,2011-04-25
2815565,Wadern,Wadern,"Vadern,Wadern,fadrn,vu~adan,wa deng,wadrn,Вадерн,فادرن,وادرن,ヴァーダーン,瓦登",49.54122,6.88774,P,PPL,DE,NA,09,00,10042,10042116,17282,NA,296,Europe/Berlin,2015-09-05
2815678,Wachtberg,Wachtberg,"Arzdorf,Vakhtberg,wa te bei ge,Вахтберг,瓦特贝格",50.63333,7.1,P,PPLA4,DE,NA,07,053,5382,5382072,20032,NA,194,Europe/Berlin,2011-07-31
2815824,Vreden,Vreden,"Freden,Frethenna,Vreden,Vrene,frydn,Фреден,فريدن",52.03792,6.828,P,PPL,DE,NA,07,055,5554,5554068,22412,NA,41,Europe/Berlin,2015-09-04
2816630,Völklingen,Voelklingen,"Fel'klingen,Felklingen,Fjol'klingen,Voelklingen,Volklingen,Völklingen,ferukuringen,fu er ke lin gen,fwlklynghn,fwlklyngn,plqlyngn,Фелклинген,Фельклінген,Фёльклинген,Фөльклинген,פלקלינגן,فولكلينغن,فولکلینگن,フェルクリンゲン,弗尔克林根",49.25162,6.85873,P,PPL,DE,NA,09,00,10041,10041519,41132,NA,197,Europe/Berlin,2015-09-05
2817065,Voerde,Voerde,"Ferde,Fjorde,Forde,Voerde,fu ai er de,fwrdh,fwrdt,Ферде,Форде,Фёрде,فوردة,فورده,福埃尔德",51.59703,6.6863,P,PPL,DE,NA,07,051,5170,5170044,38759,NA,27,Europe/Berlin,2015-09-04
2817105,Vlotho,Vlotho,"Floto,Flotowe,Flôtôwe,flwtw,furoto,Флото,فلوتو,フロートー",52.1653,8.85996,P,PPL,DE,NA,07,057,5758,5758036,20214,NA,68,Europe/Berlin,2015-09-05
2817202,Vilshofen,Vilshofen,"Vilshofen,Vilshofen an der Donau",48.62695,13.19222,P,PPL,DE,NA,02,092,9275,9275154,16695,NA,319,Europe/Berlin,2015-03-08
2817220,Villingen-Schwenningen,Villingen-Schwenningen,"Filingen-Shveningen,Filingenas-Sveningenas,Filingenas-Šveningenas,Fillingen-Shvenningen,Villingen Schwenningen,Villingen-Schwenningen,Villingen-Shvenningen,ZQL,fei lin gen-shi wen ning gen,fylynghn-shfnynghn,fylyngn-ashwnyngn,Виллинген-Швеннинген,Филинген-Швенинген,Филлинген-Швеннинген,Філлінген-Швеннінген,فيلينغن-شفنينغن,فیلینگن-اشونینگن,菲林根-施文宁根",48.06226,8.49358,P,PPLA3,DE,NA,01,083,8326,8326074,81770,NA,757,Europe/Berlin,2014-01-17
2817311,Viersen,Viersen,"Firzen,Veeese,Veeëse,Viersen,ZQK,fei er sen,fyrzn,Фирзен,Фірзен,فيرزن,فیرزن,菲爾森",51.25435,6.39441,P,PPLA3,DE,NA,07,051,5166,5166032,76153,NA,44,Europe/Berlin,2015-09-05
2817324,Viernheim,Viernheim,"Firngajm,Firnkhajm,Gorad Firnkhajm,Vernem,Viernheim,fei er en hai mu,firunhaimu,fyrnhaym,Горад Фірнхайм,Фирнхайм,Фирнхајм,Фірнгайм,فيرنهايم,فیرنهایم,フィールンハイム,菲尔恩海姆",49.54033,8.5782,P,PPL,DE,NA,05,064,6431,6431020,32620,NA,103,Europe/Berlin,2015-09-04
2817537,Versmold,Versmold,"Fersmele,Fersmol'd,Fersmold,Versmold,fei er si mo er de,frsmwld,Ферсмолд,Ферсмольд,فرسمولد,费尔斯莫尔德",52.04009,8.15272,P,PPL,DE,NA,07,057,5754,5754048,20996,NA,70,Europe/Berlin,2015-09-05
2817576,Verl,Verl,"Ferl,Ferl',Verl,fei er,frl,Ферл,Ферль,فرل,费尔",51.88333,8.51667,P,PPLA4,DE,NA,07,057,5754,5754044,24002,NA,94,Europe/Berlin,2011-07-31
2817599,Verden,Verden,"Ferden,QVQ,Veern,Verden,Verden an der Aller,fei er deng,feruden,frdn nydrzaksn,frdn  nydrzaksn,Ферден,فردن نيدرزاكسن,فردن، نیدرزاکسن,フェルデン,费尔登",52.92343,9.23491,P,PPLA3,DE,NA,06,00,3361,3361012,26924,NA,24,Europe/Berlin,2017-09-19
2817724,Velbert,Velbert,"Fel'bert,Felbert,Velbed,Velbert,Vèlbed,ZQJ,fei er bei te,flbrt,Фелберт,Фельберт,فلبرت,費爾貝特",51.33537,7.04348,P,PPL,DE,NA,07,051,5158,5158032,87669,NA,245,Europe/Berlin,2015-09-05
2817812,Vechta,Vechta,"Fekhta,Vechta,Vechte,fei xi ta,fshta,Фехта,فشتا,费希塔",52.72632,8.28598,P,PPLA3,DE,NA,06,00,3460,3460009,29729,NA,36,Europe/Berlin,2015-09-05
2817813,Vechelde,Vechelde,"Fehtlon [a. 973],Fekhel'de,Fekhelde,Vechel,Vechtla [a. 1145],fei xie er de,wchld,Фехелде,Фехельде,وچلد,费歇尔德",52.26038,10.36491,P,PPLA4,DE,NA,06,00,3157,3157007,16219,NA,82,Europe/Berlin,2014-05-16
2817818,Vaterstetten,Vaterstetten,"Fatershteten,Fatershtetten,fa te er si te teng,wtrsttn,Фатерштетен,Фатерштеттен,وترستتن,法特尔斯特滕",48.10537,11.76825,P,PPLA4,DE,NA,02,091,9175,9175132,21007,NA,547,Europe/Berlin,2011-04-25
2817873,Varel,Varel,"Farel,Farel',Foarel,farl,Фарел,Фарель,فارل",53.39693,8.13621,P,PPLA4,DE,NA,06,00,3455,3455026,25212,NA,9,Europe/Berlin,2011-04-25
2817927,Vaihingen an der Enz,Vaihingen an der Enz,"Fajgingen-an-der-Enc,Fajingen-an-der-Ehnc,Fajkhingen an der Enc,Fajkhingen na Enc,Fajkhingen-na-Ehnce,Vaihingen,Vaihingen an der Enz,Vaihingen-sur-lEnz,en ci he pan fa yi xin gen,fayhynghn,fayhyngn an dr ants,Файгінген-ан-дер-Енц,Файинген-ан-дер-Энц,Файхинген на Енц,Файхинген-на-Энце,Фајхинген ан дер Енц,فايهينغن,فایهینگن آن در انتس,恩茨河畔法伊欣根",48.93563,8.96045,P,PPL,DE,NA,01,081,8118,8118073,28867,NA,237,Europe/Berlin,2013-02-16
2818067,Uetersen,Uetersen,"Gorad Jutehrzen,I-Uetersen,Itersen,Iterzen,Iterzene,Iterzens,Juterzen,Owetersen,QSM,U'tersen,UEterzen,Uetersen,Utarsan,Utersen,Yterzen,Yterzenas,u'etersen,uetersen,utarsena,uterasena,witeojen,wu te sen,yu te sen,yutarjhana,yutersen,yuteruzen,yuttarcen,ywtrsn,Ütersen,Üterzen,Īterzens,ʼytrzn,Ύτερζεν,Горад Ютэрзен,Итерзен,Уетерсен,Утăрсан,Уьтерсен,Ютерзен,Ѷтєрꙁєнъ,Ուետերսեն,איטערזען,איטרזן,ئوته‌رزهن,يوترسن,یوترسن,یوٹرسن,ܐܝܛܙܢ,ऊएतेर्सेन्,यूटर्झन,উটার্সেন,উটেরসেন,ઊએતેર્સેન્,ଊଏତେର୍ସେନ୍,யூட்டர்சென்,ఊఎతెర్సెన్,ಯುಟೆರ್ಸೆನ್,ඌඑටෙර්සෙන්,อือแทร์เซิน,ཨུ་ཏེར་སེན,უეტერზენი,ኢውተዘን,ᐃᐊᐃᑖᓯᓐ/iaitaatsin,ᔨᑌᕐᓭᓐ,ユーテルゼン,于特森,於特森,위터젠,𐌿𐌴𐍄𐌴𐍂𐍃𐌴𐌽",53.68769,9.66394,P,PPL,DE,NA,10,00,1056,1056049,17921,NA,9,Europe/Berlin,2015-09-04
2818094,Uslar,Uslar,"UEsseler,Uslar,awzlar,usura,wu si la er,Üsseler,Услар,اوزلار,ウスラー,乌斯拉尔",51.6569,9.63501,P,PPL,DE,NA,06,00,3155,3155012,15951,NA,167,Europe/Berlin,2015-09-04
2818766,Unterschleißheim,Unterschleissheim,"Schleisheim,Unterschleissheim,Unterschleisshem,Unterschleißheim,Untershlajskhajm,Untershljajsgajm,awntrashlayshaym,awntrshlayshaym,xia shi lai si hai mu,Унтершлайсхайм,Унтершлајсхајм,Унтершляйсгайм,Ունթերշլայսհայմ,أونترشلايسهايم,اونتراشلایسهایم,下施莱斯海姆",48.28038,11.57684,P,PPL,DE,NA,02,091,9184,9184149,25567,NA,472,Europe/Berlin,2017-10-07
2819465,Unterhaching,Unterhaching,"Haching,Untergakhing,Unterhachingas,Unterkhakhing,an da he zhi,awntrhakhyng,Унтергахінг,Унтерхахинг,Ունթերհախինգ,اونترهاخینگ,安達赫治",48.06598,11.61564,P,PPLA4,DE,NA,02,091,9184,9184148,20852,NA,562,Europe/Berlin,2013-02-15
2819974,Unterkrozingen,Unterkrozingen,"Bad Krozingen,Unter-Bad Krozingen,Unterkrozingen",47.91933,7.69045,P,PPLX,DE,NA,01,083,8315,8315006,15908,NA,224,Europe/Berlin,2013-02-16
2820087,Unna,Unna,"Una,Unna,ZQI,awna,weng na,Уна,Унна,اونا,翁納",51.53795,7.68969,P,PPLA3,DE,NA,07,059,5978,5978036,66734,NA,103,Europe/Berlin,2015-09-04
2820256,Ulm,Ulm,"Gorad Ul'm,Oulm,Owlm,QUL,Ul'm,Ulm,Ulma,Ulmas,alm,awlm,ulleum,ulma,ulmi,urumu,wu er mu,xulm,Ουλμ,Горад Ульм,Улм,Ульм,Ուլմ,אולם,أولم,الم,اولم,उल्म,উল্‌ম,อุล์ม,ულმი,ウルム,乌尔姆,울름",48.39841,9.99155,P,PPLA3,DE,NA,01,084,8421,8421000,120451,NA,480,Europe/Berlin,2015-11-07
2820456,Uelzen,Uelzen,"Il'cen,Ilcen,Uelzen,Ulyssea,awyltsn,yu er cen,Илцен,Ильцен,أويلتسن,اویلتسن,于尔岑",52.96572,10.56111,P,PPLA3,DE,NA,06,00,3360,3360025,34996,NA,42,Europe/Berlin,2015-09-05
2820577,Überlingen,Uberlingen,"Iberlingen,Juberlingen,UEberlingen,Uberlingen,abyrlngyn,awbrlyngn,iuberlingeni,yu bei er lin gen,Überlingen,Иберлинген,Юберлинген,Юберлінген,Իբերլինգեն,ابیرلنگین,اوبرلینگن,იუბერლინგენი,于贝尔林根",47.76977,9.17136,P,PPL,DE,NA,01,084,8435,8435059,21507,NA,431,Europe/Berlin,2015-03-04
2820621,Übach-Palenberg,UEbach-Palenberg,"Ibakh-Palenberg,Jubakh-Palenberg,UEbach-Palenberg,Ubach-Palenberg,abach-palynbrg,awbakh-balnbrgh,awbakh-palnbrg,yu ba he-pa lun bei ge,Übach-Palenberg,Ибах-Паленберг,Юбах-Паленберг,أوباخ-بالنبرغ,اباچ-پالینبرگ,اوباخ-پالنبرگ,于巴赫-帕伦贝格",50.91775,6.12336,P,PPLA4,DE,NA,07,053,5370,5370028,25544,NA,121,Europe/Berlin,2017-04-26
2820693,Tuttlingen,Tuttlingen,"Gorad Tutlingen,Tutlingen,Tuttlingen,tu te lin gen,twtlynghn,twtlyngn,Горад Тутлінген,Тутлинген,Тутлінген,توتلينغن,توتلینگن,图特林根",47.98464,8.8177,P,PPLA3,DE,NA,01,083,8327,8327050,34847,NA,646,Europe/Berlin,2014-01-18
2820860,Tübingen,Tuebingen,"Gorad Cjubingen,ITuebingen,ITübingen,Tibingen,Tibingene,Tiubingenas,Tjubingen,Tubinga,Tuebinga,Tuebingen,Tybinga,Tybingen,Tympinken,Tübinga,Tübingen,Tībingene,di bin gen,te~yubingen,thu xbing ngein,tu bin gen,twbynghn,twbyngn,twibing-gen,tybyngn,tyubin'gana,Τύμπιγκεν,Горад Цюбінген,Тибинген,Тюбинген,Тюбінген,Түбинген,טובינגן,טיבינגן,توبينغن,توبینگن,ٹوبنگن,ट्युबिन्गन,ทือบิงเงิน,テュービンゲン,图宾根,蒂宾根,튀빙겐",48.52266,9.05222,P,PPLA2,DE,NA,01,084,8416,8416041,83416,NA,333,Europe/Berlin,2013-02-15
2820973,Trossingen,Trossingen,"Trosingen,Trossingen,te luo xin gen,trwsynghn,trwsyngn,Тросинген,Троссинген,تروسينغن,تروسینگن,特罗辛根",48.07667,8.64409,P,PPL,DE,NA,01,083,8327,8327049,15040,NA,687,Europe/Berlin,2013-02-15
2821029,Troisdorf,Troisdorf,"Troisdorf,Trojsdorf,ZQG,te luo si duo fu,trwysdwrf,trwyzdwrf,Троисдорф,Тройсдорф,ترويسدورف,ترویزدورف,特羅斯多夫",50.80901,7.14968,P,PPL,DE,NA,07,053,5382,5382068,74749,NA,55,Europe/Berlin,2015-09-04
2821164,Trier,Trier,"Augusta Treverorum,Gorad Tryr,Treier,Trevere,Treveri,Treveris,Treves,Trevir,Treviri,Treviro,Trevèri,Trevír,Trewir,Trier,Trir,Trire,Triri,Tryras,Trèveris,Trèves,Tréier,Tréveris,Trīre,ZQF,te li er,teulieo,the riyr,toria,tryr,Τρηρ,Горад Трыр,Трир,Трір,טריר,ترير,تری‌یر,ٹریر,เทรียร์,ტრირი,ትሪር,トリーア,特里尔,트리어",49.75565,6.63935,P,PPLA4,DE,NA,08,00,7211,7211000,100129,NA,141,Europe/Berlin,2011-04-25
2821515,Traunstein,Traunstein,"Traunshtajn,Traunstein,Traunstoa,te lao en shi tai yin,teulaunsyutain,trawnshtayn,Траунштайн,Траунштајн,Թրաունշթայն,טראונשטיין,تراونشتاين,تروان‌اشتاین,特勞恩施泰因,트라운슈타인",47.86825,12.64335,P,PPLA3,DE,NA,02,091,9189,9189155,18422,NA,597,Europe/Berlin,2014-01-18
2821517,Traunreut,Traunreut,"Traunreit,Traunrojt,te luo yin luo yi te,trawnrwyt,trwanrwyt,Траунройт,Траунројт,Թրաունրոյթ,تراونرويت,تروانرویت,特罗因罗伊特",47.96269,12.59231,P,PPL,DE,NA,02,091,9189,9189154,21244,NA,552,Europe/Berlin,2013-02-19
2821807,Torgau,Torgau,"Gorad Torgau,Torgau,Torgava,Torgawa,Torhow,tuo er gao,twrgaw,twrjaw,Горад Торгау,Торгау,טורגאו,تورجاو,تورگاو,托尔高",51.56016,12.99617,P,PPLA3,DE,NA,13,00,14730,14730310,18746,NA,89,Europe/Berlin,2015-09-05
2821899,Tönisvorst,Toenisvorst,"Stadt Tonisvorst,Stadt Tönisvorst,Tenisforst,Tenisvorst,Tjonisforst,Toenisvorst,Tonisvorst,Tönisvorst,te ni si fu er si te,twnysfwrst,twnysfwrth,Тенисворст,Тенісфорст,Тёнисфорст,تونيسفورست,تونیسفورث,特尼斯福尔斯特",51.32092,6.49412,P,PPL,DE,NA,07,051,5166,5166028,30296,NA,42,Europe/Berlin,2015-09-04
2823368,Tettnang,Tettnang,"Tetnang,Tettnang,Tettnang Castle,Тетнанг",47.66857,9.59132,P,PPL,DE,NA,01,084,8435,8435057,18135,NA,467,Europe/Berlin,2012-08-30
2823533,Templin,Templin,"Templin,teng pu lin,tmblyn,tmplyn,Темплин,Темплін,Տեմպլին,تمبلين,تمپلین,滕普林",53.11865,13.5022,P,PPL,DE,NA,11,00,12073,12073572,17634,NA,61,Europe/Berlin,2015-09-05
2823538,Tempelhof,Tempelhof Bezirk,"Berlin-Tempelhof,Tempel'gof,Tempel'khof,Templinum,tmplhwp,Темпельгоф,Темпельхоф,טמפלהוף,ٹیمپلہوف-شونبرگ",52.46667,13.4,P,PPLX,DE,NA,16,00,11000,11000000,56669,NA,47,Europe/Berlin,2012-06-09
2823567,Teltow,Teltow,"Dolnjow,Tel'tov,Teltov,Teltow,te er tuo,tltw,Телтов,Тельтов,Տելթով,تلتو,特尔托",52.4031,13.26014,P,PPL,DE,NA,11,00,12069,12069616,19530,NA,39,Europe/Berlin,2015-09-05
2823590,Telgte,Telgte,"Tel'gte,Telgte,Telligte,Telqte,tai er ge te,tlghth,tlgth,Телгте,Тельгте,تلغته,تلگته,泰尔格特",51.97995,7.78293,P,PPL,DE,NA,07,055,5570,5570044,19389,NA,55,Europe/Berlin,2015-09-05
2823708,Tegel,Tegel,"Berlin-Tegel,Tegel',Тегель",52.57601,13.29389,P,PPLX,DE,NA,16,00,11000,11000000,34287,NA,36,Europe/Berlin,2017-09-19
2823799,Taunusstein,Taunusstein,"Gorad Taunusshtajn,Stadt Taunusstein,Taunusshtajn,Taunusstein,tao nu si tai yin,taunusushutain,tawnwsshtayn,Горад Таўнусштайн,Таунусштайн,Таунусштајн,تاونوسشتاين,تاونوس‌اشتاین,タウヌスシュタイン,陶努斯泰因",50.14993,8.15206,P,PPL,DE,NA,05,064,6439,6439015,29501,NA,381,Europe/Berlin,2015-09-04
2823812,Taufkirchen,Taufkirchen,"Taufkira,Taufkirkhen,tawf kyrshn,Тауфкирхен,Тауфкірхен,تاوف کیرشن",48.0486,11.61701,P,PPLA4,DE,NA,02,091,9184,9184145,17791,NA,561,Europe/Berlin,2013-02-15
2824461,Syke,Syke,"Syke,Zike,swike,sykh,zwkt,Зике,زوكة,سیکه,쉬케",52.91345,8.82209,P,PPL,DE,NA,06,00,3251,3251041,24274,NA,22,Europe/Berlin,2015-09-04
2824655,Sundern,Sundern,"Sonnern,Sundern,Zundern,sun deng,zwndrn,Зундерн,زوندرن,孙登",51.3281,8.00369,P,PPL,DE,NA,07,059,5958,5958044,29609,NA,257,Europe/Berlin,2015-09-05
